0;0;0;0;
0,01001001001001;0;0,0125788666321355;0;
0,02002002002002;0;0,0251572356774821;0;
0,03003003003003;0;0,0377346095689342;0;
0,04004004004004;0;0,0503104907787517;0;
0,05005005005005;0;0,0628843818382412;0;
0,0600600600600601;0;0,0754557853574344;0;
0,0700700700700701;0;0,0880242040447633;0;
0,0800800800800801;0;0,100589140726732;0;
0,0900900900900901;0;0,113150098367585;0;
0,1001001001001;0;0,125706580088964;0;
0,11011011011011;0;0,138258089189569;0;
0,12012012012012;0;0,150804129164803;0;
0,13013013013013;0;0,163344203726413;0;
0,14014014014014;0;0,175877816822122;0;
0,15015015015015;0;0,188404472655252;0;
0,16016016016016;0;0,200923675704336;0;
0,17017017017017;0;0,213434930742718;0;
0,18018018018018;0;0,225937742858146;0;
0,19019019019019;0;0,238431617472347;0;
0,2002002002002;0;0,250916060360592;0;
0,21021021021021;0;0,263390577671247;0;
0,22022022022022;0;0,275854675945307;0;
0,23023023023023;0;0,288307862135917;0;
0,24024024024024;0;0,300749643627873;0;
0,25025025025025;0;0,313179528257115;0;
0,26026026026026;0;0,325597024330189;0;
0,27027027027027;0;0,338001640643698;0;
0,28028028028028;0;0,350392886503738;0;
0,29029029029029;0;0,362770271745302;0;
0,3003003003003;0;0,375133306751674;0;
0,31031031031031;0;0,387481502473795;0;
0,32032032032032;0;0,399814370449609;0;
0,33033033033033;0;0,412131422823385;0;
0,34034034034034;0;0,424432172365016;0;
0,35035035035035;0;0,436716132489291;0;
0,36036036036036;0;0,448982817275145;0;
0,37037037037037;0;0,46123174148488;0;
0,38038038038038;0;0,473462420583359;0;
0,39039039039039;0;0,485674370757174;0;
0,4004004004004;0;0,497867108933783;0;
0,41041041041041;0;0,510040152800621;0;
0,42042042042042;0;0,522193020824176;0;
0,43043043043043;0;0,534325232269042;0;
0,44044044044044;0;0,546436307216932;0;
0,45045045045045;0;0,55852576658566;0;
0,46046046046046;0;0,570593132148099;0;
0,47047047047047;0;0,582637926551094;0;
0,48048048048048;0;0,594659673334344;0;
0,49049049049049;0;0,606657896949253;0;
0,5005005005005;0;0,618632122777738;0;
0,51051051051051;0;0,630581877151005;0;
0,52052052052052;0;0,642506687368287;0;
0,53053053053053;0;0,654406081715543;0;
0,54054054054054;0;0,666279589484115;0;
0,55055055055055;0;0,67812674098935;0;
0,56056056056056;0;0,689947067589181;0;
0,57057057057057;0;0,701740101702661;0;
0,58058058058058;0;0,713505376828463;0;
0,59059059059059;0;0,725242427563334;0;
0,600600600600601;0;0,7369507896205;0;
0,610610610610611;0;0,748629999848038;0;
0,620620620620621;0;0,760279596247193;0;
0,630630630630631;0;0,771899117990657;0;
0,640640640640641;0;0,783488105440795;0;
0,650650650650651;0;0,795046100167826;0;
0,660660660660661;0;0,806572644967962;0;
0,670670670670671;0;0,818067283881492;0;
0,680680680680681;0;0,829529562210814;0;
0,690690690690691;0;0,840959026538428;0;
0,700700700700701;0;0,85235522474487;0;
0,710710710710711;0;0,863717706026594;0;
0,720720720720721;0;0,875046020913808;0;
0,730730730730731;0;0,886339721288252;0;
0,740740740740741;0;0,897598360400924;0;
0,750750750750751;0;0,908821492889755;0;
0,760760760760761;0;0,920008674797222;0;
0,770770770770771;0;0,931159463587914;0;
0,780780780780781;0;0,942273418166035;0;
0,790790790790791;0;0,953350098892855;0;
0,800800800800801;0;0,964389067604095;0;
0,810810810810811;0;0,975389887627269;0;
0,820820820820821;0;0,986352123798949;0;
0,830830830830831;0;0,997275342481983;0;
0,840840840840841;0;1,00815911158265;0;
0,850850850850851;0;1,01900300056775;0;
0,860860860860861;0;1,02980658048162;0;
0,870870870870871;0;1,04056942396316;0;
0,880880880880881;0;1,05129110526264;0;
0,890890890890891;0;1,06197120025864;0;
